fixed.acidity,residual.sugar,free.sulfur.dioxide,total.sulfur.dioxide,alcohol,chlorides_std,density_std,sulphates_std,pH_std,volatile_acidity_std,citric_acid_std,high_quality
6.5,2.5,8,111,9.9,4.120861496190851,-0.4400445408230603,-0.44553032336603526,-1.241053846765102,0.10082544669033723,-0.6801292629322452,0
5.1,2.7,30,79,9.3,0.24699704219408067,-0.2734786408170355,-0.5336078695961679,0.8488582466534156,2.3473424307594155,-2.2275494416524726,0
6.4,1.1,25,96,10.3,-0.09734646482785447,-0.2734786408170355,0.1710125002448932,2.2856728108786486,-1.266619674047362,-0.19147025912585763,1
6.5,1.7,41,193,10.4,-0.5277758486052732,-0.596616486828768,0.8756328700859539,0.39168997621811574,0.10082544669033723,1.518836254196499,1
8,1.2,41,103,12.4,0.16091116543859713,-1.332837764855457,-0.3574527771359025,-1.241053846765102,-0.09452385627219091,-0.028583924523728304,1
8,17.45,43,184,9.2,0.4191687957050484,1.891878059261546,0.0829349540147605,-0.9145050821684596,-0.38754781071598393,-0.2729134264269223,1
6.2,1.2,28,105,10.1,4.293033249701819,-0.5932851688286254,0.1710125002448932,0.2610704703794582,-0.09452385627219091,1.1116204176911757,0
7.8,10.4,47,194,9.6,-0.656904663738499,0.9657716552279445,0.7875553238558212,-0.783885576329802,0.39384940113413025,-0.028583924523728304,1
5.6,1.9,10,53,13.5,-0.5277758486052732,-1.9557942308780711,0.0829349540147605,0.8488582466534156,1.2729212644655081,-0.7615724302333099,1
6,1.3,42,118,11.7333333333333,-0.44168997184978964,-1.2795366768535439,1.3160206012366173,-0.9798148350877869,-0.38754781071598393,0.6229614138847881,1
7.8,11.2,44,161,8.9,-0.44168997184978964,1.2256144592373728,-0.7097629620564333,-0.8491953292491294,-0.09452385627219091,2.007495258002886,1
6.9,4.3,10,102,11.6,-0.6999476021162409,-0.34010500081944545,3.341804164529668,-1.241053846765102,1.07757196150298,-0.924458764835439,0
7.4,11.8,55,173,9.8,0.2900399805718226,0.9890908812287954,0.9637104163160866,-0.522646564652487,-0.09452385627219091,-0.5986860956311806,0
6.4,1.5,12,119,10.4,-0.39864703347204766,-0.706549980832737,0.1710125002448932,0.8488582466534156,0.2961747496528659,-0.4357997610290512,1
6.6,2.5,40,219.5,10,0.24699704219408067,-0.2868039128174953,0.9637104163160866,-0.26140755297517193,0.39384940113413025,-0.028583924523728304,0
5.3,7.4,28,114,11,-0.35560409509430574,-0.2967978668178864,0.1710125002448932,1.2407167641693881,-0.045686530531558744,-0.7615724302333099,1
5.8,6.6,50,167,10,-0.2695182183388219,0.026339979193846164,1.139865508776352,0.6529289878954307,0.5891987040966589,-1.0059019321365037,0
7.7,7.8,23,90,10.4,-0.656904663738499,0.12627951919746105,0.0829349540147605,-0.3920270588138295,0.2961747496528659,-0.5986860956311806,0
5.7,9.65,26,121,11.3,-0.9151622940049503,-0.5066709008254703,-0.973995600746831,0.5876192349761006,-0.485222462197248,-0.4357997610290512,1
6.5,1,6,80,12.9,-1.0012481707604342,-1.7892283308720094,0.4352451389352913,-0.26140755297517193,0.5891987040966589,1.0301772503901114,1
6.4,7.1,49,179,9.2,0.07482528868311325,0.41943550320813133,-0.0932201384455049,-0.26140755297517193,0.003150795209073428,0.8672909157879821,0
6.7,4.3,19,99,12.8,-0.613861725360757,-1.2895306308538979,0.3471675927051586,0.456999729137443,1.5659452189093013,-0.924458764835439,1
6.3,1.4,38,100,11.4,-1.0442911091381761,-1.0096999188437243,0.6994777776256885,1.5019557758467033,-1.266619674047362,-0.2729134264269223,1
7.2,2,21,63,12.5,-0.7429905404939827,-1.0863202328465253,1.2279430550064847,-0.3920270588138295,-0.38754781071598393,0.21574557737946526,1
5.7,16.65,39,110,9,-0.09734646482785447,1.508776489247652,-0.0932201384455049,0.3263802232987884,-0.5828971136785124,-0.924458764835439,1
7,18.05,35,144,8.8,0.16091116543859713,1.958504419263956,-0.6216854158263007,0.19576071746013088,-0.485222462197248,0.7044045811858528,0
7.5,1.1,34,84,11.45,-0.011260588072370606,-1.2728740408532955,-0.8859180545166983,-0.9798148350877869,-0.38754781071598393,-0.354356593727987,1
6,5.7,56,152,10.5,0.24699704219408067,-0.01363583680760719,3.4298817107598003,-0.19609780005584174,-0.28987315923471957,0.5415182465837239,1
7.8,3.2,28,87,11.3,-0.8290764172494666,-0.706549980832737,-1.5024608781276267,-1.0451245880071172,-0.19219850775345526,1.2745067522933051,1
14.2,1.1,33,156,11.1,-0.39864703347204766,-0.673236800831532,0.4352451389352913,-0.26140755297517193,-0.09452385627219091,1.2745067522933051,1
6.6,6.1,12,93,12.8,-0.7429905404939827,-1.1596092288491837,-1.9428486092782897,-1.6854129785687493e-4,0.784548007059187,-0.4357997610290512,1
7,9,56,245,10.4,-0.011260588072370606,0.49272449921078965,0.0829349540147605,0.39168997621811574,-0.28987315923471957,-0.11002709182479298,1
7,13,72,177,9.8,0.20395410381633874,1.059048559231311,-0.005142592215372198,-0.19609780005584174,-0.485222462197248,0.21574557737946526,0
6.2,1.2,29,75,12.8,-0.7429905404939827,-1.6060058408653821,-0.8859180545166983,0.9141679995727459,3.714787551497115,1.1930635849922404,1
5,8.3,35,164,12.5,-0.613861725360757,-0.739863160833942,0.1710125002448932,2.220363057959318,2.640366385203208,-1.5760041032439556,1
7.6,3.6,22,93,12.5,-0.48473291022753123,-0.859790608838302,0.9637104163160866,-0.7185758234104719,1.07757196150298,-0.11002709182479298,1
7,10.3,41,98,9.8,-0.3125611567165638,0.5393629512124544,-0.973995600746831,-1.6854129785687493e-4,-1.559643628491155,-0.354356593727987,1
7.5,2.6,26,126,12.7,0.20395410381633874,-1.0163625548439728,0.3471675927051586,0.8488582466534156,0.49152405261539456,0.21574557737946526,1
7.2,2.5,22,157,10.6,-0.7860334788717246,-0.07359956080976873,-0.005142592215372198,1.8938142933626758,-0.7782464166410408,0.21574557737946526,1
6.6,1.2,36,111,12.4,-0.5708187869830151,-1.6126684768656305,-1.0620731469769638,-0.19609780005584174,-0.09452385627219091,-0.6801292629322452,1
7.2,12.5,47,156,8.7,-0.39864703347204766,1.3588671792421927,-0.44553032336603526,-0.9798148350877869,-0.09452385627219091,3.31058593481992,0
6.4,5.9,6,91,8.4,0.4191687957050484,0.4460860472090879,-0.2693752309057698,-0.8491953292491294,0.8822226585404513,-1.738890437846085,0
7.3,13.1,35,200,8.9,0.16091116543859713,1.5254330792482544,-0.2693752309057698,-0.9798148350877869,-0.28987315923471957,0.21574557737946526,1
8.3,2.1,22,162,11.9,-0.6999476021162409,-0.8731158808387989,1.6683307861571481,-1.3063635996844294,-0.38754781071598393,-0.5172429283301159,1
6.9,1.8,28,117,11,-0.44168997184978964,-0.443375858823203,-0.0932201384455049,0.3263802232987884,0.39384940113413025,-0.2729134264269223,1
4.9,1.3,69,168,10.4666666666667,-0.44168997184978964,-0.6332609848300788,-0.2693752309057698,1.8285045404433486,0.5403613783560267,-1.5760041032439556,0
7.4,15.5,25,135,8.7,0.16091116543859713,1.4588067192458076,-0.5336078695961679,-1.8941513759583897,-1.1689450225660978,-0.5172429283301159,1
8.2,5.4,15,118,9.6,-0.6999476021162409,0.4594113192095477,-1.3263057856673612,-0.32671730589449927,3.226414294090793,0.9487340830890468,0
7.3,1.4,41,107,10.5,0.20395410381633874,-0.06693692480952033,1.4921756936968829,2.220363057959318,-0.8759210681223051,-0.6801292629322452,1
8,1.2,11.5,88,9.5,0.16091116543859713,0.19290587919990798,-1.0620731469769638,0.3263802232987884,0.39384940113413025,-0.5986860956311806,0
5.7,1.3,25,98,12.4,-0.6999476021162409,-1.4461025768595686,-0.5336078695961679,1.175407011250061,-0.38754781071598393,-0.2729134264269223,1
6.4,1.2,67,150,11.2,-0.1403894032055964,-1.1063081408472335,2.108718517307811,-0.32671730589449927,-1.266619674047362,0.8672909157879821,1
7,7.6,35,124,12.8,-0.9151622940049503,-0.7998268848361405,1.4040981474667502,-0.26140755297517193,0.39384940113413025,-0.354356593727987,1
5.1,1.6,12,90,12.2,-0.7860334788717246,-1.3128498568547489,0.2590900464750259,2.4816020696366334,-1.6573182799724193,-0.11002709182479298,1
7.3,2,24,92,10.5,0.16091116543859713,-0.2734786408170355,-0.3574527771359025,-0.32671730589449927,-1.266619674047362,0.5415182465837239,0
6.4,1.6,31,113,14.2,-0.39864703347204766,-2.0757216788824313,-0.7978405082865656,-0.45733681173315677,0.6868733555779227,-0.4357997610290512,1
6.1,2,20,249.5,11.3,-0.35560409509430574,-0.5732972608279172,2.637183794688607,1.175407011250061,-0.9735957196035694,0.21574557737946526,1
6.7,13,32,75,10.7,-0.5708187869830151,0.49605581721089537,0.0829349540147605,-0.26140755297517193,3.714787551497115,-2.71620844545886,1
6.6,8.5,59,188,9.5,-0.09734646482785447,0.5193750432117462,-0.005142592215372198,-0.19609780005584174,-0.485222462197248,-1.2502314340396974,0
6.8,8.7,52,242,10.5,0.031782350305371326,0.39278495920713774,0.3471675927051586,0.19576071746013088,-0.9735957196035694,-0.4357997610290512,1
6.8,12.8,19,171,9,0.6774264259714997,1.3522045432419443,0.2590900464750259,-1.241053846765102,-0.9735957196035694,-0.2729134264269223,1
6.9,12.6,59,173,9.9,0.20395410381633874,1.3255539992409877,-0.973995600746831,1.3060265170887184,-0.19219850775345526,-0.028583924523728304,0
6.2,17.2,37,130,8.8,-0.3125611567165638,1.8119264272586395,-0.5336078695961679,0.2610704703794582,-0.485222462197248,0.21574557737946526,1
7.4,10.8,77,194,8.7,0.20395410381633874,1.1923012792361678,-0.2693752309057698,-0.9145050821684596,1.2729212644655081,2.6590405964114034,0
8.1,4.3,43,123,11.2,-0.6999476021162409,-0.6332609848300788,-1.414383331897494,-0.19609780005584174,-0.19219850775345526,-0.5172429283301159,1
5.5,5.5,10,86,12.2,-0.39864703347204766,-0.8198147928368487,-0.44553032336603526,1.7631947875240184,-0.9735957196035694,-0.924458764835439,0
7.6,13.1,52,151,10.4,-0.5708187869830151,1.0790364672320563,2.637183794688607,-0.0654782942171842,-0.8759210681223051,0.2971887446805299,1
7.4,15.5,25,135,8.7,0.16091116543859713,1.4588067192458076,-0.5336078695961679,-1.8941513759583897,-1.1689450225660978,-0.5172429283301159,1
6.8,1.6,39,164,10.8,-0.054303526450112535,-3.105648071104104e-4,0.7875553238558212,2.220363057959318,-0.28987315923471957,-0.7615724302333099,0
5.9,1.2,12,117,11.5,0.11786822706085519,-0.893103788839507,-0.44553032336603526,1.7631947875240184,1.5659452189093013,-0.028583924523728304,0
7.1,11.1,25,204,10,-0.5277758486052732,0.7125914872187646,0.2590900464750259,-0.9145050821684596,1.07757196150298,0.4600750792826592,1
6.8,1.5,40,117,11.1,0.031782350305371326,-0.9697241028422711,2.020640971077678,-0.783885576329802,-1.3642943255286262,0.13430241007840057,1
6.7,10.2,29,115,10.9,-0.3125611567165638,0.22288774120097024,-0.3574527771359025,-0.522646564652487,-0.9735957196035694,-0.4357997610290512,1
7.1,8.2,53,187,9.7,0.20395410381633874,0.6592903992168144,0.2590900464750259,-0.19609780005584174,-0.19219850775345526,-1.1687882667386327,0
6.6,1.8,40,147,11.4,0.16091116543859713,-0.9397422408412087,-0.44553032336603526,-0.8491953292491294,-1.1689450225660978,-0.354356593727987,1
7.1,3.1,15,37,11.9,-1.2164628626491436,-1.3261751288552086,0.2590900464750259,-1.1104343409264446,-1.559643628491155,-0.2729134264269223,1
7.9,17.85,52,187,9.3,-0.39864703347204766,1.925191239262751,-0.7097629620564333,-1.3063635996844294,-1.1689450225660978,3.31058593481992,0
6.8,1.4,29,118,9.5,0.11786822706085519,-0.14022592081217866,-0.7097629620564333,0.13045096454080066,0.5891987040966589,-1.901776772448214,0
6,7.6,25,118,11,-0.054303526450112535,-0.5999478048288738,-1.0620731469769638,-1.0451245880071172,1.468270567428037,0.05285924277733636,1
6.7,8.9,31,172,9.2,-0.1403894032055964,0.7925431192216343,0.9637104163160866,0.19576071746013088,1.8589691733530938,0.05285924277733636,0
6.1,17.75,48,161,9.5,-0.09734646482785447,1.7586253392566893,-0.0932201384455049,0.9794777524920731,0.003150795209073428,-0.6801292629322452,0
7.6,2.1,10,98,11,-0.1403894032055964,-0.3534302728199422,1.4040981474667502,-0.1307880471365144,0.19850009817160155,0.37863191198159457,0
6.7,8.9,32,111,11,0.07482528868311325,0.1762492891993055,0.4352451389352913,0.39168997621811574,0.003150795209073428,0.05285924277733636,1
7.6,1.9,23,116,10.4,0.24699704219408067,0.026339979193846164,-0.7978405082865656,0.39168997621811574,0.003150795209073428,0.4600750792826592,1
6.8,2,15,96,10.4,-0.09734646482785447,-0.5666346248276688,1.3160206012366173,0.2610704703794582,-0.38754781071598393,-0.354356593727987,1
6.6,16.3,41,182,10.4,0.37612585732730647,1.5254330792482544,0.4352451389352913,1.0447875054114033,2.542691733721944,-1.0059019321365037,1
5.3,9.65,26,119,12.2,-0.8721193556272084,-0.7798389768353954,0.3471675927051586,-0.0654782942171842,0.39384940113413025,-0.8430155975343743,1
6.2,6.6,42,170,10.4,-0.054303526450112535,0.12627951919746105,-0.3574527771359025,1.1100972583307307,0.19850009817160155,-1.0873450994375682,1
7.6,14,37,156,11.8,-0.5277758486052732,0.5926640392144046,-0.973995600746831,-0.32671730589449927,2.3473424307594155,1.2745067522933051,1
8.4,11.8,51,170,8.9,0.37612585732730647,2.1250703192699807,2.901416433379004,0.9794777524920731,-0.7782464166410408,0.37863191198159457,1
6.6,2.35,23,87,11.4,-0.5277758486052732,-1.0663323248457803,-0.7097629620564333,-0.9145050821684596,1.4194332416874047,-0.6801292629322452,1
7.4,15.5,25,135,8.7,0.16091116543859713,1.4588067192458076,-0.5336078695961679,-1.8941513759583897,-1.1689450225660978,-0.5172429283301159,1
7.1,14.5,46,150,12.5,-0.3125611567165638,0.32615859920472784,0.0829349540147605,1.2407167641693881,0.39384940113413025,0.05285924277733636,1
5.8,5,29,106,9,0.2900399805718226,0.1862432431996596,0.2590900464750259,-0.3920270588138295,0.49152405261539456,-0.8430155975343743,0
6.3,1.6,36,141,10.8,-0.8290764172494666,-0.44670717682330874,0.6114002313955568,2.220363057959318,-0.7782464166410408,-0.5986860956311806,1
7.3,15.55,50,134,9.1,0.5052546724605322,1.925191239262751,-1.1501506932070964,1.5019557758467033,-0.8759210681223051,1.2745067522933051,1
7.1,5.2,36,140,12.3,-0.613861725360757,-0.7865016128356438,-0.18129768467563762,1.0447875054114033,0.5891987040966589,-0.19147025912585763,1
6.1,2.5,23,218.5,9.8,-0.18343234158333804,-0.1735391008133836,0.9637104163160866,0.5223094820567733,0.003150795209073428,-0.11002709182479298,0
8.1,10.5,34,105,11.8,-0.6999476021162409,0.016346025193492073,-0.6216854158263007,-0.522646564652487,-0.38754781071598393,-0.11002709182479298,1
6,5.1,16,119,9.2,0.20395410381633874,0.046327887194591334,-0.7097629620564333,-0.26140755297517193,0.49152405261539456,-0.5986860956311806,0
7.9,15.3,54,171,9.1,0.031782350305371326,1.5587462592494594,0.1710125002448932,-0.6532660704911445,0.6380360298372906,1.4373930868954343,0
6,7.7,37,132,9.4,0.2900399805718226,0.28951410120341714,0.0829349540147605,-0.8491953292491294,-0.28987315923471957,-0.4357997610290512,1
6.8,18.3,40,142,8.7,-0.011260588072370606,1.991817599265161,-0.7097629620564333,0.7182387408147581,-0.38754781071598393,-0.19147025912585763,0
6.4,1.5,35,105,12.4,-0.2695182183388219,-1.6259937488660903,-1.6786159705878922,-0.3920270588138295,-0.38754781071598393,-0.5172429283301159,1
6.8,5.2,14,169,11.6,0.5913405492160159,-0.5000082648252588,0.6994777776256885,0.5223094820567733,0.5891987040966589,-0.5172429283301159,1
7.4,6,22,125,11.5,-1.0442911091381761,-0.40673136082185535,0.523322685165424,-0.3920270588138295,-0.19219850775345526,0.7858477484869175,1
7.1,1.4,23,90,10.5,6.35909429183343,-0.6332609848300788,-0.2693752309057698,-0.1307880471365144,1.07757196150298,3.7178017713252434,1
6.1,1.5,38,124,12.4,-0.44168997184978964,-1.4061267608581152,-0.6216854158263007,0.6529289878954307,0.39384940113413025,-0.7615724302333099,1
6.6,3.1,41,188,11.3,0.24699704219408067,-0.8398027008375569,-0.7978405082865656,0.3263802232987884,-0.09452385627219091,-0.6801292629322452,0
6.4,7.2,15,83,10.9,-0.7860334788717246,-0.34010500081944545,0.523322685165424,-0.3920270588138295,-0.5828971136785124,-0.11002709182479298,1
6.8,1.8,34,105,12.8,0.031782350305371326,-1.3395004008557054,-0.005142592215372198,-0.3920270588138295,-0.38754781071598393,0.5415182465837239,1
6.7,1.4,39,149,10.5,-0.613861725360757,-0.4933456288250105,0.2590900464750259,1.3713362700080458,-1.0712703710848335,-0.5172429283301159,0
7.9,3,25,178,10,0.6343834875937577,0.32615859920472784,0.1710125002448932,0.19576071746013088,-0.9735957196035694,0.2971887446805299,1
8.1,0.9,73,180,10,-0.39864703347204766,-0.4733577208242653,-1.3263057856673612,-0.8491953292491294,-0.8759210681223051,0.5415182465837239,1
7.1,5.4,60,196,10,-0.3125611567165638,0.2595322392023179,2.5491062484584743,-1.6854129785687493e-4,-0.485222462197248,-0.7615724302333099,0
6.9,1.3,22,101,11.4,-0.35560409509430574,-1.3061872208545005,-0.8859180545166983,-1.0451245880071172,-0.28987315923471957,0.5415182465837239,1
6.8,10.4,59,143,10.8,-0.011260588072370606,0.3861223232068894,-0.7978405082865656,0.06514121162147334,-1.1689450225660978,-0.354356593727987,1
7.5,1.8,19,101,10,0.33308291894956454,0.19290587919990798,-0.44553032336603526,0.3263802232987884,-1.266619674047362,0.37863191198159457,0
6.8,5.1,71,204,10.1,-0.5277758486052732,0.05965315919505113,1.75640833238728,0.2610704703794582,-0.8759210681223051,-0.8430155975343743,0
7.2,1.1,11,138,9.3,0.07482528868311325,-0.3734181808206504,-0.6216854158263007,-1.1757440938457746,1.1752466129842445,1.2745067522933051,0
6.7,2.9,28,122,13,-0.6999476021162409,-1.5860179328646369,-0.7978405082865656,-0.3920270588138295,1.956643824834358,1.2745067522933051,1
7.8,1.2,36,140,11.2,0.16091116543859713,-0.8797785168390102,-0.3574527771359025,-0.6532660704911445,-0.09452385627219091,0.13430241007840057,0
7.1,2.4,23,100,11.4,-0.8721193556272084,-1.2395608608520905,-0.973995600746831,-0.26140755297517193,-0.6805717651597767,0.2971887446805299,1
6.3,10,49,212,11.9,-0.011260588072370606,0.7259167592192244,0.523322685165424,3.591867869265224,0.2961747496528659,-0.2729134264269223,1
6.8,6.2,29,95,12.9,-0.9151622940049503,-1.102976822847128,-1.5024608781276267,-1.0451245880071172,0.19850009817160155,-0.354356593727987,1
6.8,7.8,54,214,8.9,0.24699704219408067,0.6926035792180194,-0.18129768467563762,-0.3920270588138295,-0.19219850775345526,-0.7615724302333099,0
7.2,14.4,55,205,9,0.37612585732730647,1.5254330792482544,-0.973995600746831,-0.45733681173315677,-0.28987315923471957,-0.4357997610290512,1
5.2,3.2,16,93,10.1,0.031782350305371326,-0.5566406708273147,0.3471675927051586,1.632575281685361,-0.7782464166410408,-0.5172429283301159,1
7.4,5.4,31,122,11.1,-0.09734646482785447,-0.0069732008073588,0.0829349540147605,0.7182387408147581,1.1752466129842445,-0.354356593727987,1
7.3,12.9,62,152,9.1,0.11786822706085519,1.4588067192458076,-0.3574527771359025,-0.8491953292491294,0.003150795209073428,1.6817225887986285,1
6.4,12.8,48,209,9,1.280027563259886,1.2589276392385778,0.7875553238558212,-0.45733681173315677,1.3705959159467724,3.31058593481992,1
7.2,1.2,32,85,10.5,-0.44168997184978964,-0.739863160833942,0.0829349540147605,-0.19609780005584174,-0.8759210681223051,0.4600750792826592,0
6,12,39,98,10.8,-0.6999476021162409,-3.105648071104104e-4,-1.3263057856673612,-0.26140755297517193,-1.1689450225660978,-0.5172429283301159,0
5.7,16,41,113,8.9,-0.09734646482785447,1.532095715248466,-0.2693752309057698,0.19576071746013088,-0.5828971136785124,-1.0873450994375682,1
7.5,7.1,28,141,10.6,-0.656904663738499,-0.01696715480771289,-0.973995600746831,-0.19609780005584174,0.2961747496528659,-0.7615724302333099,1
6.7,6.6,34,116,12.2,-0.18343234158333804,-0.9297482868408177,-1.5905384243577594,-1.4369831055230868,0.49152405261539456,0.21574557737946526,1
7.5,6,12,126,12,-0.5277758486052732,-0.5399840808267122,-0.8859180545166983,-0.19609780005584174,0.5891987040966589,0.13430241007840057,1
6.2,6.1,19,86,13.4,-0.613861725360757,-1.5593673888636803,-2.0309261555084226,-0.9798148350877869,0.8822226585404513,-0.7615724302333099,1
6.2,0.7,24,111,11,0.20395410381633874,-0.806489520836352,-0.5336078695961679,1.175407011250061,-0.485222462197248,0.13430241007840057,0
7.3,11.8,48,127,10,0.4622117340827903,0.9691029732280503,0.523322685165424,-0.5879563175718143,-0.19219850775345526,-0.028583924523728304,1
6.1,1.5,18,87,9.6,0.20395410381633874,-0.40673136082185535,-0.2693752309057698,0.7182387408147581,-0.5828971136785124,1.2745067522933051,0
5.7,1.1,24,88,11.7,-0.7429905404939827,-1.7292646068698478,-0.8859180545166983,-0.0654782942171842,0.8822226585404513,-0.2729134264269223,1
6.8,1.9,41,108,12.9,-0.2695182183388219,-1.3395004008557054,-0.3574527771359025,0.39168997621811574,-0.8759210681223051,0.05285924277733636,1
6.2,2.8,24,125,9,-0.2695182183388219,-0.04028638080856377,-0.2693752309057698,-1.1757440938457746,0.19850009817160155,-1.3316746013407619,0
7.5,14.95,47,178,9.2,0.8926411178602094,1.4521440832455963,-0.005142592215372198,-0.9798148350877869,0.10082544669033723,-0.5986860956311806,0
6,7.7,37,132,9.4,0.2900399805718226,0.28951410120341714,0.0829349540147605,-0.8491953292491294,-0.28987315923471957,-0.4357997610290512,1
6.6,2,14,79,12.4,-0.8290764172494666,-1.1296273668480845,1.2279430550064847,0.5223094820567733,0.49152405261539456,0.6229614138847881,1
8.2,2.1,17,138,10.8,0.031782350305371326,0.32615859920472784,1.9325634248475454,0.19576071746013088,3.9101368544596435,-0.2729134264269223,0
6.3,1.5,12,76,12.3,-0.39864703347204766,-1.3628196268565562,-0.2693752309057698,0.7182387408147581,0.39384940113413025,-0.11002709182479298,1
6.2,2.5,29,82,11.8,-0.22647527996107997,-1.122964730847836,1.0517879625462192,0.7835484937340883,0.19850009817160155,-0.2729134264269223,1
9.4,2.2,17,119,10.3,0.16091116543859713,0.7259167592192244,1.75640833238728,-0.45733681173315677,0.10082544669033723,1.763165756099693,0
6.5,11.45,29,109,10.9,-0.22647527996107997,0.05299052319480274,-1.6786159705878922,-1.3716733526037594,0.19850009817160155,-0.4357997610290512,1
6.2,1,50,92,11.5,-0.1403894032055964,-1.3261751288552086,-1.1501506932070964,-0.1307880471365144,0.003150795209073428,1.9260520907018215,1
7.1,1.5,20,98,11.4,0.2900399805718226,-1.1096394588473764,0.0829349540147605,-0.26140755297517193,0.003150795209073428,-0.19147025912585763,0
7.3,1.8,26,74,13,-0.613861725360757,-1.7092766988691026,-1.238228239437229,-1.5022928584424171,1.2729212644655081,-0.354356593727987,1
9,10.4,52,195,10.2,0.07482528868311325,1.5587462592494594,-0.44553032336603526,0.7835484937340883,-0.5828971136785124,1.2745067522933051,1
6.8,7.6,35,143,9,0.24699704219408067,0.6259772192156094,-0.973995600746831,-0.32671730589449927,0.2961747496528659,-0.11002709182479298,0
9.2,0.9,15,61,10.4,-0.18343234158333804,-0.5399840808267122,-1.854771063048157,-1.5022928584424171,0.6868733555779227,0.4600750792826592,0
6.7,4.3,20,114,13.4,0.9787269946156932,-1.2928619488540036,0.8756328700859539,0.19576071746013088,2.4450170822406796,-0.354356593727987,1
6.5,4,37,97,12.6,-0.35560409509430574,-1.2528861328525502,0.9637104163160866,0.06514121162147334,0.19850009817160155,-0.5172429283301159,1
6.6,5.3,57,189,9.8,-0.054303526450112535,0.4260981392083427,2.637183794688607,0.7835484937340883,-0.09452385627219091,-0.354356593727987,0
6.7,1,14,71,13,-0.613861725360757,-1.6326563848663387,-0.973995600746831,0.7835484937340883,-0.8759210681223051,0.4600750792826592,1
5.7,2.3,60,189,10.1,0.031782350305371326,0.32615859920472784,2.020640971077678,3.0040800929912637,-0.6805717651597767,-0.7615724302333099,1
9.8,2.8,35,167,9.2,-0.44168997184978964,0.5260376792119946,-0.8859180545166983,-1.4369831055230868,1.5659452189093013,0.5415182465837239,0
6.4,8.2,47,182,9.5,0.33308291894956454,0.4527486832093363,0.0829349540147605,-0.45733681173315677,-0.38754781071598393,-0.5986860956311806,0
6.1,10,56,131,10.9,0.37612585732730647,-0.0069732008073588,-1.238228239437229,0.19576071746013088,-0.28987315923471957,-0.4357997610290512,1
5.7,1.8,30,105,12.5,-0.3125611567165638,-1.3561569908563078,0.2590900464750259,1.8938142933626758,-0.19219850775345526,-0.2729134264269223,1
6.6,6.2,23,136,10.1,0.5482976108382739,0.5593508592131996,-0.005142592215372198,0.7182387408147581,0.5891987040966589,-0.5172429283301159,1
6.2,4.5,17,90,11.6,0.031782350305371326,-0.706549980832737,-1.0620731469769638,0.5223094820567733,-0.9735957196035694,1.2745067522933051,1
7.7,14.3,45,213,9.2,-0.054303526450112535,1.6919989792542793,1.2279430550064847,-0.0654782942171842,0.19850009817160155,0.7044045811858528,0
6.9,6.2,42,178,9.4,0.8065552411047254,0.49938713521100103,0.3471675927051586,-0.522646564652487,1.1752466129842445,0.7858477484869175,0
6.2,1.1,14,79,10.3,-0.39864703347204766,-0.34010500081944545,0.4352451389352913,2.0244337992013333,-1.0712703710848335,-0.2729134264269223,1
6.3,1.1,63,146,11.2,-0.1403894032055964,-1.1196334128477303,2.020640971077678,-0.3920270588138295,-1.4619689770098905,0.7044045811858528,1
7.3,1.8,44,152,12.6,-0.35560409509430574,-0.9397422408412087,-0.44553032336603526,0.8488582466534156,-0.6805717651597767,1.2745067522933051,1
8.4,8.7,39,197,9.6,0.07482528868311325,1.125674919233721,0.8756328700859539,-0.32671730589449927,-0.09452385627219091,1.0301772503901114,1
6.6,11.9,51,221,8.9,0.4622117340827903,1.4954512172471552,0.1710125002448932,0.456999729137443,1.07757196150298,0.4600750792826592,1
5.9,12.3,34,134,9.5,0.2900399805718226,1.059048559231311,-0.3574527771359025,0.9794777524920731,-0.38754781071598393,-0.5986860956311806,1
6.8,1.4,13,137,9.5,0.4191687957050484,-0.1735391008133836,-0.6216854158263007,-0.522646564652487,-0.28987315923471957,-1.2502314340396974,0
7.5,9.4,50,149,10.5,0.07482528868311325,0.7259167592192244,0.8756328700859539,-0.1307880471365144,-0.38754781071598393,1.2745067522933051,1
6,1.1,15,65,10.3,-0.22647527996107997,-0.4400445408230603,1.0517879625462192,2.7428410813139483,-1.7549929314536834,-0.7615724302333099,1
5.9,6.4,21,134,12.2,-0.656904663738499,-0.8364713828374511,-0.2693752309057698,0.3263802232987884,1.517107893168669,-1.4131177686418266,1
6.5,13,31,123,9.3,0.2900399805718226,1.0190727432298576,0.0829349540147605,-0.6532660704911445,0.2961747496528659,2.2518247599060803,1
7.3,8.2,44,111,12.4,-0.7860334788717246,-0.4333819048228119,-0.7097629620564333,-0.32671730589449927,-1.0712703710848335,0.21574557737946526,1
7,8.7,37,222,10.4,-0.054303526450112535,0.4594113192095477,0.4352451389352913,0.39168997621811574,-0.6805717651597767,-0.4357997610290512,1
8,9.7,15,85,11.2,-0.44168997184978964,0.01301470719338637,-1.1501506932070964,-1.3063635996844294,-0.28987315923471957,-0.5172429283301159,1
6.2,7,58,176,10.4,-0.011260588072370606,0.1729179711991628,1.8444858786174128,-1.6854129785687493e-4,-0.28987315923471957,1.6817225887986285,0
6.6,2.2,40,104,11.1,-0.8721193556272084,-0.8731158808387989,-0.7978405082865656,0.39168997621811574,-0.6805717651597767,0.37863191198159457,1
